GEOID20,Name,District
42101005505,PHILADELPHIA WARD 55 PRECINCT 05,4
42101005506,PHILADELPHIA WARD 55 PRECINCT 06,4
42101005507,PHILADELPHIA WARD 55 PRECINCT 07,4
42101005508,PHILADELPHIA WARD 55 PRECINCT 08,1
42101005509,PHILADELPHIA WARD 55 PRECINCT 09,4
42101005510,PHILADELPHIA WARD 55 PRECINCT 10,4
42101005511,PHILADELPHIA WARD 55 PRECINCT 11,1
42101005512,PHILADELPHIA WARD 55 PRECINCT 12,1
42101005513,PHILADELPHIA WARD 55 PRECINCT 13,4
42101005514,PHILADELPHIA WARD 55 PRECINCT 14,1
42101005515,PHILADELPHIA WARD 55 PRECINCT 15,1
42101005516,PHILADELPHIA WARD 55 PRECINCT 16,1
42101005517,PHILADELPHIA WARD 55 PRECINCT 17,1
42101005518,PHILADELPHIA WARD 55 PRECINCT 18,1
42101005519,PHILADELPHIA WARD 55 PRECINCT 19,1
42101005520,PHILADELPHIA WARD 55 PRECINCT 20,1
42101005521,PHILADELPHIA WARD 55 PRECINCT 21,1
42101005522,PHILADELPHIA WARD 55 PRECINCT 22,1
42101005523,PHILADELPHIA WARD 55 PRECINCT 23,1
42101005524,PHILADELPHIA WARD 55 PRECINCT 24,1
42101005525,PHILADELPHIA WARD 55 PRECINCT 25,1
42101005526,PHILADELPHIA WARD 55 PRECINCT 26,4
42101005527,PHILADELPHIA WARD 55 PRECINCT 27,1
42101005528,PHILADELPHIA WARD 55 PRECINCT 28,1
42101005529,PHILADELPHIA WARD 55 PRECINCT 29,1
42101005601,PHILADELPHIA WARD 56 PRECINCT 01,1
42101005602,PHILADELPHIA WARD 56 PRECINCT 02,1
42101005603,PHILADELPHIA WARD 56 PRECINCT 03,1
42101005604,PHILADELPHIA WARD 56 PRECINCT 04,1
42101005605,PHILADELPHIA WARD 56 PRECINCT 05,1
42101005606,PHILADELPHIA WARD 56 PRECINCT 06,1
42101005607,PHILADELPHIA WARD 56 PRECINCT 07,1
42101005608,PHILADELPHIA WARD 56 PRECINCT 08,1
42101005609,PHILADELPHIA WARD 56 PRECINCT 09,1
42101005610,PHILADELPHIA WARD 56 PRECINCT 10,1
42101005611,PHILADELPHIA WARD 56 PRECINCT 11,1
42101005612,PHILADELPHIA WARD 56 PRECINCT 12,1
42101005613,PHILADELPHIA WARD 56 PRECINCT 13,1
42101005614,PHILADELPHIA WARD 56 PRECINCT 14,1
42101005615,PHILADELPHIA WARD 56 PRECINCT 15,1
42101005616,PHILADELPHIA WARD 56 PRECINCT 16,1
42101005617,PHILADELPHIA WARD 56 PRECINCT 17,1
42101005618,PHILADELPHIA WARD 56 PRECINCT 18,1
42101005619,PHILADELPHIA WARD 56 PRECINCT 19,1
42101005620,PHILADELPHIA WARD 56 PRECINCT 20,1
42101005621,PHILADELPHIA WARD 56 PRECINCT 21,1
42101005622,PHILADELPHIA WARD 56 PRECINCT 22,1
42101005623,PHILADELPHIA WARD 56 PRECINCT 23,1
42101005624,PHILADELPHIA WARD 56 PRECINCT 24,1
42101005625,PHILADELPHIA WARD 56 PRECINCT 25,1
42101005626,PHILADELPHIA WARD 56 PRECINCT 26,1
42101005627,PHILADELPHIA WARD 56 PRECINCT 27,1
42101005628,PHILADELPHIA WARD 56 PRECINCT 28,1
42101005629,PHILADELPHIA WARD 56 PRECINCT 29,1
42101005630,PHILADELPHIA WARD 56 PRECINCT 30,1
42101005631,PHILADELPHIA WARD 56 PRECINCT 31,1
42101005632,PHILADELPHIA WARD 56 PRECINCT 32,1
42101005633,PHILADELPHIA WARD 56 PRECINCT 33,1
42101005634,PHILADELPHIA WARD 56 PRECINCT 34,1
42101005635,PHILADELPHIA WARD 56 PRECINCT 35,1
42101005636,PHILADELPHIA WARD 56 PRECINCT 36,1
42101005637,PHILADELPHIA WARD 56 PRECINCT 37,1
42101005638,PHILADELPHIA WARD 56 PRECINCT 38,1
42101005639,PHILADELPHIA WARD 56 PRECINCT 39,1
42101005640,PHILADELPHIA WARD 56 PRECINCT 40,1
42101005641,PHILADELPHIA WARD 56 PRECINCT 41,1
42101005701,PHILADELPHIA WARD 57 PRECINCT 01,1
42101005702,PHILADELPHIA WARD 57 PRECINCT 02,1
42101005703,PHILADELPHIA WARD 57 PRECINCT 03,1
42101005704,PHILADELPHIA WARD 57 PRECINCT 04,1
42101005705,PHILADELPHIA WARD 57 PRECINCT 05,1
42101005706,PHILADELPHIA WARD 57 PRECINCT 06,1
42101005707,PHILADELPHIA WARD 57 PRECINCT 07,1
42101005708,PHILADELPHIA WARD 57 PRECINCT 08,1
42101005709,PHILADELPHIA WARD 57 PRECINCT 09,1
42101005710,PHILADELPHIA WARD 57 PRECINCT 10,1
42101005711,PHILADELPHIA WARD 57 PRECINCT 11,1
42101005712,PHILADELPHIA WARD 57 PRECINCT 12,1
42101005713,PHILADELPHIA WARD 57 PRECINCT 13,1
42101005714,PHILADELPHIA WARD 57 PRECINCT 14,1
42101005715,PHILADELPHIA WARD 57 PRECINCT 15,1
42101005716,PHILADELPHIA WARD 57 PRECINCT 16,1
42101005717,PHILADELPHIA WARD 57 PRECINCT 17,1
42101005718,PHILADELPHIA WARD 57 PRECINCT 18,1
42101005719,PHILADELPHIA WARD 57 PRECINCT 19,1
42101005720,PHILADELPHIA WARD 57 PRECINCT 20,1
42101005721,PHILADELPHIA WARD 57 PRECINCT 21,1
42101005722,PHILADELPHIA WARD 57 PRECINCT 22,1
42101005723,PHILADELPHIA WARD 57 PRECINCT 23,1
42101005724,PHILADELPHIA WARD 57 PRECINCT 24,1
42101005725,PHILADELPHIA WARD 57 PRECINCT 25,1
42101005726,PHILADELPHIA WARD 57 PRECINCT 26,1
42101005727,PHILADELPHIA WARD 57 PRECINCT 27,1
42101005728,PHILADELPHIA WARD 57 PRECINCT 28,1
42101005801,PHILADELPHIA WARD 58 PRECINCT 01,1
42101005802,PHILADELPHIA WARD 58 PRECINCT 02,1
42101005803,PHILADELPHIA WARD 58 PRECINCT 03,1
42101005804,PHILADELPHIA WARD 58 PRECINCT 04,1
42101005805,PHILADELPHIA WARD 58 PRECINCT 05,1
42101005806,PHILADELPHIA WARD 58 PRECINCT 06,1
42101005807,PHILADELPHIA WARD 58 PRECINCT 07,1
42101005808,PHILADELPHIA WARD 58 PRECINCT 08,1
42101005809,PHILADELPHIA WARD 58 PRECINCT 09,1
42101005810,PHILADELPHIA WARD 58 PRECINCT 10,1
42101005811,PHILADELPHIA WARD 58 PRECINCT 11,1
42101005812,PHILADELPHIA WARD 58 PRECINCT 12,1
42101005813,PHILADELPHIA WARD 58 PRECINCT 13,1
42101005814,PHILADELPHIA WARD 58 PRECINCT 14,1
42101005815,PHILADELPHIA WARD 58 PRECINCT 15,1
42101005816,PHILADELPHIA WARD 58 PRECINCT 16,1
42101005817,PHILADELPHIA WARD 58 PRECINCT 17,1
42101005818,PHILADELPHIA WARD 58 PRECINCT 18,1
42101005819,PHILADELPHIA WARD 58 PRECINCT 19,1
42101005820,PHILADELPHIA WARD 58 PRECINCT 20,1
42101005821,PHILADELPHIA WARD 58 PRECINCT 21,1
42101005822,PHILADELPHIA WARD 58 PRECINCT 22,1
42101005823,PHILADELPHIA WARD 58 PRECINCT 23,1
42101005824,PHILADELPHIA WARD 58 PRECINCT 24,1
42101005825,PHILADELPHIA WARD 58 PRECINCT 25,1
42101005826,PHILADELPHIA WARD 58 PRECINCT 26,1
42101005827,PHILADELPHIA WARD 58 PRECINCT 27,1
42101005828,PHILADELPHIA WARD 58 PRECINCT 28,1
42101005829,PHILADELPHIA WARD 58 PRECINCT 29,1
42101005830,PHILADELPHIA WARD 58 PRECINCT 30,1
42101005831,PHILADELPHIA WARD 58 PRECINCT 31,1
42101005832,PHILADELPHIA WARD 58 PRECINCT 32,1
42101005833,PHILADELPHIA WARD 58 PRECINCT 33,1
42101005834,PHILADELPHIA WARD 58 PRECINCT 34,1
42101005835,PHILADELPHIA WARD 58 PRECINCT 35,1
42101005836,PHILADELPHIA WARD 58 PRECINCT 36,1
42101005837,PHILADELPHIA WARD 58 PRECINCT 37,1
42101005838,PHILADELPHIA WARD 58 PRECINCT 38,1
42101005839,PHILADELPHIA WARD 58 PRECINCT 39,1
42101005840,PHILADELPHIA WARD 58 PRECINCT 40,1
42101005841,PHILADELPHIA WARD 58 PRECINCT 41,1
42101005842,PHILADELPHIA WARD 58 PRECINCT 42,1
42101005843,PHILADELPHIA WARD 58 PRECINCT 43,1
42101005844,PHILADELPHIA WARD 58 PRECINCT 44,1
42101005901,PHILADELPHIA WARD 59 PRECINCT 01,2
42101005902,PHILADELPHIA WARD 59 PRECINCT 02,2
42101005903,PHILADELPHIA WARD 59 PRECINCT 03,2
42101005904,PHILADELPHIA WARD 59 PRECINCT 04,2
42101005905,PHILADELPHIA WARD 59 PRECINCT 05,2
42101005906,PHILADELPHIA WARD 59 PRECINCT 06,2
42101005907,PHILADELPHIA WARD 59 PRECINCT 07,2
42101005908,PHILADELPHIA WARD 59 PRECINCT 08,2
42101005909,PHILADELPHIA WARD 59 PRECINCT 09,2
42101005910,PHILADELPHIA WARD 59 PRECINCT 10,2
42101005911,PHILADELPHIA WARD 59 PRECINCT 11,2
42101005912,PHILADELPHIA WARD 59 PRECINCT 12,2
42101005913,PHILADELPHIA WARD 59 PRECINCT 13,2
42101005914,PHILADELPHIA WARD 59 PRECINCT 14,2
42101005915,PHILADELPHIA WARD 59 PRECINCT 15,2
42101005916,PHILADELPHIA WARD 59 PRECINCT 16,2
42101005917,PHILADELPHIA WARD 59 PRECINCT 17,2
42101005918,PHILADELPHIA WARD 59 PRECINCT 18,2
42101005919,PHILADELPHIA WARD 59 PRECINCT 19,2
42101005920,PHILADELPHIA WARD 59 PRECINCT 20,2
42101005921,PHILADELPHIA WARD 59 PRECINCT 21,2
42101005922,PHILADELPHIA WARD 59 PRECINCT 22,2
42101005923,PHILADELPHIA WARD 59 PRECINCT 23,2
42101005924,PHILADELPHIA WARD 59 PRECINCT 24,2
42101005925,PHILADELPHIA WARD 59 PRECINCT 25,2
42101006001,PHILADELPHIA WARD 60 PRECINCT 01,5
42101006002,PHILADELPHIA WARD 60 PRECINCT 02,5
42101006003,PHILADELPHIA WARD 60 PRECINCT 03,5
42101006004,PHILADELPHIA WARD 60 PRECINCT 04,5
42101006005,PHILADELPHIA WARD 60 PRECINCT 05,5
42101006006,PHILADELPHIA WARD 60 PRECINCT 06,5
42101006007,PHILADELPHIA WARD 60 PRECINCT 07,5
42101006008,PHILADELPHIA WARD 60 PRECINCT 08,5
42101006009,PHILADELPHIA WARD 60 PRECINCT 09,5
42101006010,PHILADELPHIA WARD 60 PRECINCT 10,5
42101006011,PHILADELPHIA WARD 60 PRECINCT 11,5
42101006012,PHILADELPHIA WARD 60 PRECINCT 12,5
42101006013,PHILADELPHIA WARD 60 PRECINCT 13,5
42101006014,PHILADELPHIA WARD 60 PRECINCT 14,5
42101006015,PHILADELPHIA WARD 60 PRECINCT 15,5
42101006016,PHILADELPHIA WARD 60 PRECINCT 16,5
42101006017,PHILADELPHIA WARD 60 PRECINCT 17,5
42101006018,PHILADELPHIA WARD 60 PRECINCT 18,5
42101006019,PHILADELPHIA WARD 60 PRECINCT 19,5
42101006020,PHILADELPHIA WARD 60 PRECINCT 20,5
42101006021,PHILADELPHIA WARD 60 PRECINCT 21,5
42101006022,PHILADELPHIA WARD 60 PRECINCT 22,5
42101006023,PHILADELPHIA WARD 60 PRECINCT 23,5
42101006101,PHILADELPHIA WARD 61 PRECINCT 01,2
42101006102,PHILADELPHIA WARD 61 PRECINCT 02,2
42101006103,PHILADELPHIA WARD 61 PRECINCT 03,4
42101006104,PHILADELPHIA WARD 61 PRECINCT 04,4
42101006105,PHILADELPHIA WARD 61 PRECINCT 05,4
42101006106,PHILADELPHIA WARD 61 PRECINCT 06,2
42101006107,PHILADELPHIA WARD 61 PRECINCT 07,2
42101006108,PHILADELPHIA WARD 61 PRECINCT 08,4
42101006109,PHILADELPHIA WARD 61 PRECINCT 09,4
42101006110,PHILADELPHIA WARD 61 PRECINCT 10,4
42101006111,PHILADELPHIA WARD 61 PRECINCT 11,4
42101006112,PHILADELPHIA WARD 61 PRECINCT 12,4
42101006113,PHILADELPHIA WARD 61 PRECINCT 13,4
42101006114,PHILADELPHIA WARD 61 PRECINCT 14,4
42101006115,PHILADELPHIA WARD 61 PRECINCT 15,4
42101006116,PHILADELPHIA WARD 61 PRECINCT 16,4
42101006117,PHILADELPHIA WARD 61 PRECINCT 17,2
42101006118,PHILADELPHIA WARD 61 PRECINCT 18,4
42101006119,PHILADELPHIA WARD 61 PRECINCT 19,4
42101006120,PHILADELPHIA WARD 61 PRECINCT 20,4
42101006121,PHILADELPHIA WARD 61 PRECINCT 21,2
42101006122,PHILADELPHIA WARD 61 PRECINCT 22,2
42101006123,PHILADELPHIA WARD 61 PRECINCT 23,2
42101006124,PHILADELPHIA WARD 61 PRECINCT 24,2
42101006125,PHILADELPHIA WARD 61 PRECINCT 25,4
42101006126,PHILADELPHIA WARD 61 PRECINCT 26,4
42101006127,PHILADELPHIA WARD 61 PRECINCT 27,4
42101006128,PHILADELPHIA WARD 61 PRECINCT 28,4
42101006201,PHILADELPHIA WARD 62 PRECINCT 01,4
42101006202,PHILADELPHIA WARD 62 PRECINCT 02,4
42101006203,PHILADELPHIA WARD 62 PRECINCT 03,4
42101006204,PHILADELPHIA WARD 62 PRECINCT 04,4
42101006205,PHILADELPHIA WARD 62 PRECINCT 05,4
42101006206,PHILADELPHIA WARD 62 PRECINCT 06,4
42101006207,PHILADELPHIA WARD 62 PRECINCT 07,4
42101006208,PHILADELPHIA WARD 62 PRECINCT 08,4
42101006209,PHILADELPHIA WARD 62 PRECINCT 09,4
42101006210,PHILADELPHIA WARD 62 PRECINCT 10,4
42101006211,PHILADELPHIA WARD 62 PRECINCT 11,4
42101006212,PHILADELPHIA WARD 62 PRECINCT 12,4
42101006213,PHILADELPHIA WARD 62 PRECINCT 13,4
42101006214,PHILADELPHIA WARD 62 PRECINCT 14,4
42101006215,PHILADELPHIA WARD 62 PRECINCT 15,4
42101006216,PHILADELPHIA WARD 62 PRECINCT 16,4
42101006217,PHILADELPHIA WARD 62 PRECINCT 17,4
42101006218,PHILADELPHIA WARD 62 PRECINCT 18,4
42101006219,PHILADELPHIA WARD 62 PRECINCT 19,4
42101006220,PHILADELPHIA WARD 62 PRECINCT 20,4
42101006221,PHILADELPHIA WARD 62 PRECINCT 21,4
42101006222,PHILADELPHIA WARD 62 PRECINCT 22,4
42101006223,PHILADELPHIA WARD 62 PRECINCT 23,4
42101006224,PHILADELPHIA WARD 62 PRECINCT 24,4
42101006225,PHILADELPHIA WARD 62 PRECINCT 25,4
42101006226,PHILADELPHIA WARD 62 PRECINCT 26,4
42101006301,PHILADELPHIA WARD 63 PRECINCT 01,1
42101006302,PHILADELPHIA WARD 63 PRECINCT 02,1
42101006303,PHILADELPHIA WARD 63 PRECINCT 03,1
42101006304,PHILADELPHIA WARD 63 PRECINCT 04,1
42101006305,PHILADELPHIA WARD 63 PRECINCT 05,1
42101006306,PHILADELPHIA WARD 63 PRECINCT 06,1
42101006307,PHILADELPHIA WARD 63 PRECINCT 07,1
42101006308,PHILADELPHIA WARD 63 PRECINCT 08,1
42101006309,PHILADELPHIA WARD 63 PRECINCT 09,1
42101006310,PHILADELPHIA WARD 63 PRECINCT 10,1
42101006311,PHILADELPHIA WARD 63 PRECINCT 11,1
42101006312,PHILADELPHIA WARD 63 PRECINCT 12,1
42101006313,PHILADELPHIA WARD 63 PRECINCT 13,1
42101006314,PHILADELPHIA WARD 63 PRECINCT 14,1
42101006315,PHILADELPHIA WARD 63 PRECINCT 15,1
42101006316,PHILADELPHIA WARD 63 PRECINCT 16,1
42101006317,PHILADELPHIA WARD 63 PRECINCT 17,1
42101006318,PHILADELPHIA WARD 63 PRECINCT 18,1
42101006319,PHILADELPHIA WARD 63 PRECINCT 19,1
42101006320,PHILADELPHIA WARD 63 PRECINCT 20,1
42101006321,PHILADELPHIA WARD 63 PRECINCT 21,1
42101006322,PHILADELPHIA WARD 63 PRECINCT 22,1
42101006323,PHILADELPHIA WARD 63 PRECINCT 23,1
42101006324,PHILADELPHIA WARD 63 PRECINCT 24,1
42101006325,PHILADELPHIA WARD 63 PRECINCT 25,1
42101006401,PHILADELPHIA WARD 64 PRECINCT 01,1
42101006402,PHILADELPHIA WARD 64 PRECINCT 02,1
42101006403,PHILADELPHIA WARD 64 PRECINCT 03,1
42101006404,PHILADELPHIA WARD 64 PRECINCT 04,1
42101006405,PHILADELPHIA WARD 64 PRECINCT 05,1
42101006406,PHILADELPHIA WARD 64 PRECINCT 06,1
42101006407,PHILADELPHIA WARD 64 PRECINCT 07,1
42101006408,PHILADELPHIA WARD 64 PRECINCT 08,1
42101006409,PHILADELPHIA WARD 64 PRECINCT 09,1
42101006410,PHILADELPHIA WARD 64 PRECINCT 10,1
42101006411,PHILADELPHIA WARD 64 PRECINCT 11,1
42101006412,PHILADELPHIA WARD 64 PRECINCT 12,1
42101006413,PHILADELPHIA WARD 64 PRECINCT 13,1
42101006414,PHILADELPHIA WARD 64 PRECINCT 14,1
42101006415,PHILADELPHIA WARD 64 PRECINCT 15,1
42101006416,PHILADELPHIA WARD 64 PRECINCT 16,1
42101006417,PHILADELPHIA WARD 64 PRECINCT 17,1
42101006418,PHILADELPHIA WARD 64 PRECINCT 18,1
42101006501,PHILADELPHIA WARD 65 PRECINCT 01,1
42101006502,PHILADELPHIA WARD 65 PRECINCT 02,1
42101006503,PHILADELPHIA WARD 65 PRECINCT 03,1
42101006504,PHILADELPHIA WARD 65 PRECINCT 04,1
42101006505,PHILADELPHIA WARD 65 PRECINCT 05,1
42101006506,PHILADELPHIA WARD 65 PRECINCT 06,1
42101006507,PHILADELPHIA WARD 65 PRECINCT 07,1
42101006508,PHILADELPHIA WARD 65 PRECINCT 08,1
42101006509,PHILADELPHIA WARD 65 PRECINCT 09,1
42101006510,PHILADELPHIA WARD 65 PRECINCT 10,1
42101006511,PHILADELPHIA WARD 65 PRECINCT 11,1
42101006512,PHILADELPHIA WARD 65 PRECINCT 12,1
42101006513,PHILADELPHIA WARD 65 PRECINCT 13,1
42101006514,PHILADELPHIA WARD 65 PRECINCT 14,1
42101006515,PHILADELPHIA WARD 65 PRECINCT 15,1
42101006516,PHILADELPHIA WARD 65 PRECINCT 16,1
42101006517,PHILADELPHIA WARD 65 PRECINCT 17,1
42101006518,PHILADELPHIA WARD 65 PRECINCT 18,1
42101006519,PHILADELPHIA WARD 65 PRECINCT 19,1
42101006520,PHILADELPHIA WARD 65 PRECINCT 20,1
42101006521,PHILADELPHIA WARD 65 PRECINCT 21,1
42101006522,PHILADELPHIA WARD 65 PRECINCT 22,1
42101006523,PHILADELPHIA WARD 65 PRECINCT 23,1
42101006601,PHILADELPHIA WARD 66 PRECINCT 01,1
42101006602,PHILADELPHIA WARD 66 PRECINCT 02,1
42101006603,PHILADELPHIA WARD 66 PRECINCT 03,1
42101006604,PHILADELPHIA WARD 66 PRECINCT 04,1
42101006605,PHILADELPHIA WARD 66 PRECINCT 05,1
42101006606,PHILADELPHIA WARD 66 PRECINCT 06,1
42101006607,PHILADELPHIA WARD 66 PRECINCT 07,1
42101006608,PHILADELPHIA WARD 66 PRECINCT 08,1
42101006609,PHILADELPHIA WARD 66 PRECINCT 09,1
42101006610,PHILADELPHIA WARD 66 PRECINCT 10,1
42101006611,PHILADELPHIA WARD 66 PRECINCT 11,1
42101006612,PHILADELPHIA WARD 66 PRECINCT 12,1
42101006613,PHILADELPHIA WARD 66 PRECINCT 13,1
42101006614,PHILADELPHIA WARD 66 PRECINCT 14,1
42101006615,PHILADELPHIA WARD 66 PRECINCT 15,1
42101006616,PHILADELPHIA WARD 66 PRECINCT 16,1
42101006617,PHILADELPHIA WARD 66 PRECINCT 17,1
42101006618,PHILADELPHIA WARD 66 PRECINCT 18,1
42101006619,PHILADELPHIA WARD 66 PRECINCT 19,1
42101006620,PHILADELPHIA WARD 66 PRECINCT 20,1
42101006621,PHILADELPHIA WARD 66 PRECINCT 21,1
42101006622,PHILADELPHIA WARD 66 PRECINCT 22,1
42101006623,PHILADELPHIA WARD 66 PRECINCT 23,1
42101006624,PHILADELPHIA WARD 66 PRECINCT 24,1
42101006625,PHILADELPHIA WARD 66 PRECINCT 25,1
42101006626,PHILADELPHIA WARD 66 PRECINCT 26,1
42101006627,PHILADELPHIA WARD 66 PRECINCT 27,1
42101006628,PHILADELPHIA WARD 66 PRECINCT 28,1
42101006629,PHILADELPHIA WARD 66 PRECINCT 29,1
42101006630,PHILADELPHIA WARD 66 PRECINCT 30,1
42101006631,PHILADELPHIA WARD 66 PRECINCT 31,1
42101006632,PHILADELPHIA WARD 66 PRECINCT 32,1
42101006633,PHILADELPHIA WARD 66 PRECINCT 33,1
42101006634,PHILADELPHIA WARD 66 PRECINCT 34,1
42101006635,PHILADELPHIA WARD 66 PRECINCT 35,1
42101006636,PHILADELPHIA WARD 66 PRECINCT 36,1
42101006637,PHILADELPHIA WARD 66 PRECINCT 37,1
42101006638,PHILADELPHIA WARD 66 PRECINCT 38,1
42101006639,PHILADELPHIA WARD 66 PRECINCT 39,1
42101006640,PHILADELPHIA WARD 66 PRECINCT 40,1
42101006641,PHILADELPHIA WARD 66 PRECINCT 41,1
42101006642,PHILADELPHIA WARD 66 PRECINCT 42,1
42101006643,PHILADELPHIA WARD 66 PRECINCT 43,1
42101006644,PHILADELPHIA WARD 66 PRECINCT 44,1
42101006645,PHILADELPHIA WARD 66 PRECINCT 45,1
42101006646,PHILADELPHIA WARD 66 PRECINCT 46,1
